,Domestic Gross ($)
3902,8.615045591583742
3903,8.58223158759546
3904,8.579040594742317
3905,8.565411763686711
3906,8.564076777315087
3907,8.558718938244736
3908,8.558527054909215
3909,9.667258761673263
3910,8.507142855562735
3911,8.500250470685925
3912,8.496990484098719
3913,8.763740720509464
3914,8.456593569287309
3915,8.456168489578463
3916,8.443761913330354
3917,8.440528106480752
3918,8.440312147080279
3919,8.399535147948004
3920,8.39931015075952
3921,8.37816098272068
3922,8.36822903827628
3923,8.355614995760183
3924,8.312871394342615
3925,8.27614021955846
3926,8.236950048061455
3927,8.223090551161533
3928,8.200562797008564
3929,8.183118079394745
3930,8.412277021466677
3931,8.140898460607852
3932,8.131824785007195
3933,8.113726085970747
3934,8.110727582974489
3935,8.108623268354595
3936,8.101980731853192
3937,8.08825472712243
3938,8.075893630298857
3939,8.064950891749143
3940,7.904703913873747
3941,7.904703913873747
3942,8.534246945982066
3943,7.876258882303226
3944,7.852050207265889
3945,8.0040315078527
3946,7.791935956938058
3947,7.718685495198466
3948,7.652070746116482
3949,8.990316947998217
3950,7.551186867296149
3951,7.465655310134056
3952,7.681099001536359
3953,7.461065514354283
3954,7.444833273892193
3955,9.304103901788347
3956,7.396948602621014
3957,7.393263094763838
3958,7.37650812632622
3959,9.147932911847565
3960,7.316548177182976
3961,7.302496423727326
3962,10.355613575443341
3963,7.20934025660291
3964,7.167809184316444
3965,7.124478262493424
3966,7.1204443723924875
3967,8.40737832540903
3968,6.943122422819428
3969,9.71456425210761
3970,6.802394763324311
3971,6.790097235513905
3972,6.78105762593618
3973,6.729824070489475
3974,10.139112881352395
3975,6.584791392385716
3976,6.546785410760524
3977,6.408528791059498
3978,5.752572638825633
3979,5.659482215759621
3980,9.453757028129948
3981,4.356708826689592
3982,4.30406509320417
3983,20.002327147222132
3984,20.092487307558024
3985,19.82698444874623
3986,19.724637326153044
3987,19.71266751076109
3988,19.7101081638935
3989,19.648179377026434
3990,19.615694114144784
3991,19.599643551376857
3992,19.265011005370283
3993,19.27099223735396
3994,19.331987251189982
3995,18.90578484748401
3996,18.88346046851503
3997,18.861786375514626
3998,19.41539598261125
3999,18.85055916711439
4000,18.782045008819395
4001,18.670275937417898
4002,18.663163058131538
4003,18.656883144123
4004,18.644384402377298
4005,18.545172752922802
4006,18.493088527318175
4007,18.451639400891427
4008,18.445080708847527
4009,18.39726559655577
4010,18.352751467362065
4011,18.426127274639118
4012,18.328804790436646
4013,18.30659196985105
4014,18.284205983868652
4015,18.27287707086248
4016,18.222858887802392
4017,18.18765571878929
4018,18.159853251046336
4019,18.149306978542416
4020,18.13825198200369
4021,18.10879262818285
4022,18.10156686748583
4023,18.09332876307421
4024,18.024207611582167
4025,18.00795007043085
4026,17.99105930692803
4027,18.023326875615503
4028,17.97537765702166
4029,17.96317287646739
4030,17.951065199392026
4031,17.937877516222915
4032,17.933466286435774
4033,17.904668442599064
4034,17.887900470951163
4035,17.845229039660037
4036,17.831601103517528
4037,17.831096233894723
4038,18.420827723150396
4039,17.82509653103637
4040,17.805050949739847
4041,17.78302917665653
4042,17.81860740073776
4043,17.694807665192872
4044,17.687192453228747
4045,17.673400239937443
4046,17.662323093881433
4047,17.644362214955777
4048,17.57751321200289
4049,17.556953524397283
4050,17.529377093503502
4051,17.50683861180957
4052,17.468338547546914
4053,17.423180851446194
4054,17.81642222384894
4055,17.406274383179063
4056,17.394004559210135
4057,17.387662722051235
4058,17.374978833985914
4059,17.36847827439319
4060,17.351925484896256
4061,17.29653090008039
4062,17.254436000867372
4063,18.833464359666813
4064,17.91523704494631
4065,17.233174452721215
4066,17.20825911528129
4067,17.177575246599265
4068,17.132222750952714
4069,17.125461060091737
4070,17.680344907124336
4071,17.111637900294788
4072,17.096205998594442
4073,17.089271345450612
4074,17.870471396414253
4075,17.03991924826421
4076,17.250014435402573
4077,17.00402696418313
4078,16.976377664056315
4079,16.954621443244477
4080,16.88762588157565
4081,16.87037942912855
4082,16.85094592830585
4083,16.84936009956139
4084,16.849240441216146
4085,16.840406070097927
4086,16.811600217648234
4087,16.79613081807238
4088,16.770744066003886
4089,16.745684644030945
4090,16.74427977356526
4091,16.693707277735715
4092,16.670141257236835
4093,16.652393572301392
4094,16.579409508262557
4095,16.574848690106318
4096,16.552265345436826
4097,16.517168773785833
4098,16.503949441469437
4099,16.485858822654365
4100,16.48493309136032
4101,16.455750616451343
4102,16.388117520981936
4103,16.35232132804769
4104,16.344910773797157
4105,17.142520600220646
4106,16.273982536992644
4107,16.260342590126317
4108,16.222744363344294
4109,16.207765773682347
4110,16.190748722399945
4111,16.182323842698704
4112,16.084489331559368
4113,16.08134089483224
4114,16.040354409545092
4115,16.02346316147003
4116,15.9986800458854
4117,15.992683096903951
4118,15.97887657120658
4119,16.332542374256313
4120,16.566020771302924
4121,15.895650105980998
4122,15.863457433576736
4123,15.747080519113577
4124,15.743378492144934
4125,15.68583487413669
4126,16.45173487839593
4127,15.656730284259677
4128,15.587039258256596
4129,15.64005985001532
4130,17.76172057098835
4131,15.465220169533895
4132,15.44159042174211
4133,15.38407939143633
4134,15.378308542812427
4135,15.365791071683505
4136,15.301122286649317
4137,15.266472650623712
4138,15.265948752967969
4139,15.253565429309395
4140,15.253081038324224
4141,15.220010438348679
4142,15.18038999774018
4143,15.177280386117621
4144,15.167936297900752
4145,15.157659961716528
4146,15.155411181190187
4147,15.143910940665263
4148,15.127157339830253
4149,15.11084192655413
4150,15.068446368664425
4151,15.039625637781764
4152,15.03936775094972
4153,15.024988680179684
4154,15.062345993294842
4155,14.990193985750302
4156,14.98882361923567
4157,14.985007128274882
4158,14.963914731134656
4159,14.955831807681504
4160,14.914236840134878
4161,14.902335312487631
4162,14.890654267940107
4163,14.851117727011335
4164,14.801117255791409
4165,14.77520401540578
4166,14.77372450179613
4167,14.700710130136656
4168,14.688637388527255
4169,14.681130538472859
4170,14.654074531615784
4171,14.648419680899378
4172,14.969037393031837
4173,14.57152361156558
4174,14.549310118660769
4175,14.520635221236768
4176,14.519654551327069
4177,14.50967522071361
4178,14.508704237443128
4179,18.94899624620096
4180,14.497896038600173
4181,14.467003627057334
4182,14.512045991905232
4183,14.440419046857873
4184,14.404157963434036
4185,14.370480714502161
4186,14.368520000546738
4187,14.363184467517307
4188,14.3514616762235
4189,14.331984997088865
4190,14.314337281991973
4191,14.288922746466017
4192,14.276528309871996
4193,14.230128979721794
4194,14.220712298060795
4195,14.12376334501059
4196,14.107547135781092
4197,14.103035618090265
4198,14.100124679062372
4199,14.098430559734558
4200,14.0500600139333
4201,13.986455984602815
4202,13.97829330265976
4203,13.966741264530269
4204,13.953796629168473
4205,13.93244434422156
4206,13.924916380324534
4207,13.913113561783009
4208,13.89947019981011
4209,13.899317556412377
4210,13.879109575406428
4211,13.869323325811392
4212,13.838590163040122
4213,13.83235292565939
4214,13.797292614393328
4215,13.754395503405359
4216,13.70778725311726
4217,13.699317133206765
4218,14.66631682810676
4219,13.662343061320659
4220,12.952727417112385
4221,13.627104125808655
4222,13.608162842959791
4223,13.592382006537566
4224,13.575517090807713
4225,13.566818402803689
4226,13.566815838105983
4227,13.520523200107002
4228,13.519858139860949
4229,13.472994896583453
4230,13.462453347842219
4231,13.459867938138458
4232,13.438312155564418
4233,13.427201932137793
4234,13.404901241073395
4235,13.385442770721603
4236,13.370751974055691
4237,13.365395826803091
4238,13.340274061117515
4239,13.330703496596836
4240,13.327678543323705
4241,13.296168774429944
4242,13.277080753771624
4243,13.257264831066465
4244,13.251417763172814
4245,17.2776889214685
4246,13.246359957835846
4247,13.2371624097925
4248,13.238295812867095
4249,13.20688465667237
4250,13.202502695795514
4251,13.178363676443695
4252,13.175854854018086
4253,13.174259190241179
4254,13.144040716917154
4255,13.135628998683222
4256,13.103472054743914
4257,13.076221004739066
4258,13.069494104973398
4259,13.05527226784983
4260,13.05302401732571
4261,13.024183684482393
4262,12.995953991545461
4263,12.990446680456808
4264,12.987226124647771
4265,13.352086833586636
4266,12.947895698014156
4267,12.839658232808588
4268,12.783402045554226
4269,12.78008149743895
4270,12.770931805788589
4271,12.767694990411613
4272,12.76699044262654
4273,12.755557286266137
4274,12.711404204523875
4275,12.70064387955313
4276,12.682027282352683
4277,12.665249122126838
4278,12.864990634539458
4279,12.634733311241527
4280,12.621494685129788
4281,12.606608960401585
4282,12.59638350586666
4283,12.572391437717513
4284,12.563502304599782
4285,12.59526269714179
4286,15.775630271278272
4287,12.506103161162818
4288,12.503001831338617
4289,12.479608885808588
4290,12.475584382771912
4291,12.475408704308876
4292,12.458165104400106
4293,12.450539236355363
4294,12.400269247382745
4295,12.869121378266087
4296,12.35335838692484
4297,12.34613454291433
4298,12.313446133798504
4299,12.31297447275682
4300,12.29865638469802
4301,12.248226552660897
4302,12.224845330853457
4303,12.212188903035415
4304,12.207281914070158
4305,12.204165828709945
4306,12.164005083946567
4307,12.157832580028721
4308,12.11557337472286
4309,12.109743446702277
4310,13.547832399738642
4311,12.089583772084504
4312,14.214922717216497
4313,12.086184896517734
4314,12.319834272818557
4315,12.076544657149674
4316,12.058343801505034
4317,12.046238344484598
4318,12.022300036468904
4319,12.015136085935577
4320,12.006444184530725
4321,12.341014293277318
4322,11.984690042835444
4323,11.984271942191906
4324,11.981139994731503
4325,11.97857588272509
4326,11.967060095050213
4327,11.931148839177055
4328,11.929996298685865
4329,11.919663096410366
4330,11.91337803125485
4331,11.894691966300515
4332,11.883260681094654
4333,11.837657627245296
4334,15.549775792264908
4335,11.815855691184382
4336,11.813222631469587
4337,11.80682566473524
4338,11.783395252290875
4339,11.776458277189006
4340,13.752678313641463
4341,11.749766772206634
4342,11.740984913438037
4343,11.734467734917464
4344,11.719142568814718
4345,11.702553596946622
4346,11.701436162789994
4347,11.69148997288647
4348,11.686248321300482
4349,11.652330822037271
4350,11.629739142061483
4351,11.619687997343146
4352,11.687718755343392
4353,11.605039633877407
4354,11.91900371839971
4355,11.590904506286817
4356,11.575843924516402
4357,11.565119353700926
4358,11.559179081487663
4359,11.552511496002191
4360,11.562058427520439
4361,11.541415735369856
4362,11.676361473822153
4363,11.533051569353818
4364,11.580453263762102
4365,12.244451658399289
4366,11.51378509538211
4367,11.50154090610359
4368,11.53260063316345
4369,11.487371731721865
4370,11.476479299198095
4371,16.155252215992135
4372,11.45451214641957
4373,11.433633308895693
4374,11.423449234541877
4375,11.420272750973671
4376,11.413315052404084
4377,11.400965442616634
4378,11.371361900648441
4379,11.367275220521016
4380,11.362090947261063
4381,11.338476835194777
4382,11.32554714426942
4383,11.323917604585633
4384,11.32301115604912
4385,11.316216909853097
4386,11.31150671200504
4387,11.291542862275499
4388,11.271847041019651
4389,11.269145438805577
4390,11.268149613528905
4391,11.2506641951986
4392,14.207138370751075
4393,11.240250224624969
4394,11.232232246816007
4395,11.912305429422444
4396,14.582251078277402
4397,11.75908217059344
4398,11.183254050246186
4399,11.181291504989264
4400,11.176767179061333
4401,11.19534760016878
4402,11.169730682588188
4403,11.208097233683477
4404,11.120371646282273
4405,11.113253543902827
4406,11.10766033686473
4407,11.100058027095303
4408,11.098878639030689
4409,15.134816198658436
4410,11.063539816803926
4411,11.059802551332528
4412,11.054708103975111
4413,11.051112202908191
4414,11.18326795526103
4415,11.031610098578179
4416,11.124553434288242
4417,11.009373325170737
4418,11.006904944847303
4419,11.00537779616812
4420,10.992470292228395
4421,10.964034460397444
4422,10.961885301035114
4423,10.960009681791586
4424,11.70299195221163
4425,10.95161323889698
4426,10.942880481544266
4427,10.315828964583725
4428,10.936600858971541
4429,10.929600830387999
4430,10.924336478294055
4431,10.922497314414658
4432,10.94822426823492
4433,10.915797303837524
4434,10.915215728843394
4435,10.901081735474317
4436,10.898848211393764
4437,10.886445787656298
4438,10.873527560404474
4439,10.872617383426002
4440,10.86822553264791
4441,10.858036996527373
4442,10.856669362994031
4443,10.85892207152791
4444,10.840266950837599
4445,10.836419055558409
4446,10.825581413637233
4447,10.825143863908693
4448,10.824785726220822
4449,10.82383006485038
4450,10.821876082492428
4451,11.039379569300081
4452,10.763377230759513
4453,10.726258500889578
4454,10.720399840430005
4455,10.697904392600355
4456,10.697158570862372
4457,10.733740978314072
4458,10.696774142468731
4459,10.690921662285279
4460,10.686384025239681
4461,10.750513947508502
4462,10.678283842123477
4463,10.64936948807994
4464,10.620985823959904
4465,10.611474083292713
4466,10.594833111149445
4467,10.583878719994873
4468,10.577349971684207
4469,10.564756994198051
4470,10.561344286317487
4471,10.560437444784185
4472,10.547969561114792
4473,10.545446696326641
4474,10.539164505941523
4475,10.515560243318403
4476,10.50193936425675
4477,10.486791964913891
4478,10.472261278256317
4479,10.457171496104019
4480,10.454322040321355
4481,10.444706581621912
4482,10.443687495508296
4483,10.442375714067003
4484,10.439776223738649
4485,10.435115303931381
4486,10.441412646183837
4487,10.412050618647859
4488,10.405353154930607
4489,10.401805277658909
4490,10.39714667138021
4491,10.387301627055269
4492,10.378572002524349
4493,10.372928523519388
4494,10.370361288772935
4495,10.36555351166757
4496,10.341387581787455
4497,10.322197887394314
4498,10.314570186094999
4499,10.313674826979621
4500,10.312778665477822
4501,10.312679042385106
4502,10.492023936328794
4503,10.396871958682176
4504,10.292145542327912
4505,10.291976036437175
4506,10.290856576374884
4507,10.283942497640124
4508,10.283053487118604
4509,10.26283891167827
4510,10.254531673102404
4511,10.241423003850693
4512,13.300092739527383
4513,10.37860309366804
4514,10.21405572877461
4515,10.206513798722508
4516,10.193691442531419
4517,10.191557049929173
4518,10.207252105817954
4519,10.181460140129015
4520,10.17137499765973
4521,10.160297961320822
4522,10.154090616746489
4523,10.152337836193743
4524,10.148940390770173
4525,10.147648679072807
4526,10.140849541087894
4527,10.138045708665592
4528,10.120693511183584
4529,10.117388522483406
4530,10.105448324582431
4531,10.105203156436717
4532,10.091376913633546
4533,10.053974385810065
4534,10.064202355576024
4535,10.256114313628292
4536,10.018600359636633
4537,10.017887092844624
4538,10.01104066270085
4539,10.010861040804457
4540,10.004282662571022
4541,10.02202585845966
4542,9.981651573505482
4543,9.975668669496136
4544,9.96439448743965
4545,9.962039439485743
4546,9.959016862328609
4547,9.942564024517921
4548,9.930859499331978
4549,9.925444719888171
4550,9.908475094047168
4551,9.904337191490706
4552,9.92852157025577
4553,9.857810039039476
4554,9.853929593687784
4555,9.844957610345725
4556,9.924808634239811
4557,9.833815879286808
4558,9.81569405158546
4559,9.805709329617423
4560,9.803059297701635
4561,9.801565562810744
4562,9.800956363888462
4563,9.888627689629104
4564,9.798682438170001
4565,9.798460314668421
4566,9.80493712880685
4567,9.774232716678865
4568,9.770298958292383
4569,9.752955318231582
4570,9.913685377512573
4571,9.746307288148506
4572,9.807912337613098
4573,9.7469506947159
4574,9.661989075499939
4575,9.65419251248905
4576,9.641798060358601
4577,9.633186877915122
4578,9.62066034281053
4579,9.607033787697222
4580,9.603327958573235
4581,9.581352052014967
4582,9.57449725626267
4583,9.562264046489428
4584,9.554568170613157
4585,9.552013346996567
4586,9.541871851706224
4587,10.085225605791667
4588,14.321726774717364
4589,9.746775261248594
4590,9.527993782923948
4591,9.523032079931992
4592,9.506734385029985
4593,9.492054672648171
4594,9.48729005784892
4595,9.478380804172675
4596,9.45798139489078
4597,9.399306471488806
4598,9.436997742590188
4599,9.434763104788773
4600,9.432523462195268
4601,9.429475901892854
4602,9.406975663409597
4603,9.405578154036684
4604,9.401043372798053
4605,9.392495248213038
4606,9.369222697036374
4607,9.365462008843483
4608,9.354700422483019
4609,9.354267540782825
4610,9.803225130597733
4611,9.333796175903101
4612,9.331406899955626
4613,9.329988334242078
4614,9.327145151518268
4615,9.291367210618557
4616,9.273878392780171
4617,9.23327534325868
4618,9.220686664030326
4619,9.209840246934501
4620,9.205930663487482
4621,9.161360189754465
4622,10.071752442340347
4623,9.133783249254028
4624,9.125653563808989
4625,9.108639817149843
4626,9.094368195723762
4627,9.08704215563169
4628,9.021235862885396
4629,9.018332049592685
4630,9.01663425631559
4631,8.996775795442296
4632,8.987696695703624
4633,8.996404301412886
4634,8.986946789406764
4635,8.97638862194537
4636,12.983712617437266
4637,8.949365142352965
4638,8.933004591578547
4639,8.924789360533357
4640,8.919453168575453
4641,9.09873819539488
4642,11.382110379839935
4643,8.888894669371593
4644,8.876544550558378
4645,8.874028122556336
4646,9.355133116877724
4647,8.857657449306988
4648,8.83869681234353
4649,8.828054536815424
4650,8.80071662871916
4651,8.798907492088226
4652,9.507700460979235
4653,8.753371421000903
4654,8.733594061863055
4655,8.683046555502886
4656,8.67317077287059
4657,8.661639795781266
4658,8.648221453822641
4659,9.876219125381935
4660,8.533656917446903
4661,9.549950537288323
4662,8.485083137498004
4663,8.982184278838428
4664,8.454466361507933
4665,8.447628728030327
4666,8.441607204459642
4667,8.436200032206706
4668,8.434463543817241
4669,8.427487278331744
4670,8.412943170042439
4671,8.371473537066832
4672,8.366370301681654
4673,8.34711636103872
4674,8.345692873253865
4675,8.340217320947035
4676,8.230843564198235
4677,9.585140065773462
4678,8.17695386822578
4679,8.13973227971767
4680,8.098338846189057
4681,9.242807562113684
4682,8.053251153549096
4683,9.135940049399933
4684,8.011686729127847
4685,8.736489351001554
4686,7.977625098784593
4687,7.955775781534187
4688,7.9229859587111955
4689,7.824845691026856
4690,7.820439515262181
4691,8.165647925297504
4692,9.052516286782616
4693,7.784889295655098
4694,7.715123603632105
4695,7.596392304064196
4696,7.5953872788539725
4697,7.446585099157725
4698,7.392031567514591
4699,7.37650812632622
4700,7.292337176173877
4701,7.259819610363186
4702,10.24252791726305
4703,7.086737934510577
4704,7.059617628291383
4705,8.006367567650246
4706,6.745236349484363
4707,10.118074601167217
4708,6.703188113240863
4709,6.634633357861686
4710,6.569481420414296
4711,6.51471269087253
4712,6.327936783729195
4713,6.12029741895095
4714,5.981414211254481
4715,5.736572297479192
4716,5.529429087511423
4717,20.245522544831434
4718,20.03811493079943
4719,19.837900468289497
4720,19.781177954016304
4721,19.62725358525081
4722,19.606942880188825
4723,19.56826822411574
4724,19.39382164216309
4725,19.237270770957366
4726,19.236082658318217
4727,19.249338647594243
4728,19.05219475741001
4729,19.16480624054939
4730,18.984575273574425
4731,18.986225577450586
4732,18.980313863166174
4733,18.96624904634756
4734,19.818200563199042
4735,18.939788845110535
4736,18.845301963220642
4737,18.805127587777022
4738,18.744873357953992
4739,18.684341728852857
4740,18.701510460043718
4741,18.56193361781487
4742,18.556794736293472
4743,18.496028094901654
4744,18.441386894321163
4745,18.460184522808
4746,18.44855407804646
4747,18.42302637081748
4748,18.33761630210182
4749,18.33788764658901
4750,18.27089816174742
4751,18.262440295745144
4752,18.200381830317212
4753,18.139227008412334
4754,18.12311035619108
4755,18.118507513344728
4756,18.093712427666883
4757,17.982309416247368
4758,18.4684945268548
4759,17.897808770052062
4760,17.876990720138128
4761,17.865318213081757
4762,17.835200626922322
4763,18.251200937786045
4764,17.760733689126432
4765,17.754019688628247
4766,17.74146260234221
4767,18.976518971596995
4768,17.672434552232204
4769,17.64093325826481
4770,17.634119844169398
4771,17.62262365730596
4772,17.622584985098968
4773,17.62044493318218
4774,17.619913006876246
4775,17.60665754689851
4776,17.57375577736496
4777,17.518380610640683
4778,17.533693636133503
4779,17.525486507847802
4780,17.483551030952864
4781,17.45448606788602
4782,17.40594094612107
4783,17.353378354528104
4784,17.345427691518463
4785,17.335996774331495
4786,17.3330131430858
4787,17.3231728252432
4788,17.2870737304504
4789,17.285904470373424
4790,17.706478921853403
4791,17.248563132270288
4792,17.228437972997877
4793,17.228259463133696
4794,17.22447840454813
4795,17.160861206333774
4796,17.140295396038017
4797,17.139862063858516
4798,17.11209840117388
4799,17.105033756874928
4800,17.057497413674216
4801,17.026403080908807
4802,17.813963337950806
4803,16.924384267152284
4804,16.917630968991883
4805,16.91134347326095
4806,16.90131691778869
4807,16.900080747702418
4808,16.8496797760667
4809,16.847513235247156
4810,16.8358302678461
4811,16.820532498636645
4812,16.73868031069305
4813,16.72481217678591
4814,17.84919192470932
4815,16.865760183043662
4816,16.69470923998139
4817,16.68179793492635
4818,16.66465856240513
4819,17.012130712484847
4820,16.64182456802175
4821,16.6363023077568
4822,17.972194897732912
4823,16.50217939822605
4824,16.47587533444754
4825,16.453504250689743
4826,16.445470272346753
4827,16.411278789761106
4828,16.677782522081557
4829,16.363865525458987
4830,17.038924350663592
4831,16.352260325959
4832,16.320311497513988
4833,16.297310553762763
4834,16.246314004353167
4835,16.186687975570415
4836,16.134640034763013
4837,16.070616127523966
4838,16.12324825347291
4839,16.058403606656267
4840,15.964992255870238
4841,15.922602285519169
4842,15.908236717065677
4843,15.88051006367022
4844,15.793339828311348
4845,15.794229561919531
4846,15.778968553310206
4847,15.77783581041292
4848,15.747316711633314
4849,15.717623308228147
4850,15.675490044548894
4851,15.656625111129616
4852,15.722845888088859
4853,15.63537113320657
4854,15.618804086783177
4855,15.5737490927279
4856,15.56907963640795
4857,15.541438403691483
4858,15.55184293727522
4859,17.175217110374973
4860,15.591202635210948
4861,15.428391735551122
4862,15.53127429999075
4863,16.711184954213028
4864,15.320692677642771
4865,15.25324134072852
4866,15.220953656170142
4867,15.198360242993921
4868,15.177047210625103
4869,15.15441662183997
4870,15.139684272530554
4871,15.100573644143186
4872,15.097411713209121
4873,15.09648495815954
4874,15.067357392651473
4875,15.055410291503371
4876,14.99814347801976
4877,14.94706717364802
4878,14.923837836263626
4879,14.922192862946865
4880,14.860894347610323
4881,14.857677707763116
4882,14.857569073489813
4883,14.81654676828449
4884,14.814806251854932
4885,14.778754720626313
4886,14.766037292245896
4887,14.759568974422889
4888,14.749664783327367
4889,14.745455643410972
4890,14.745409082432458
4891,14.720124986351065
4892,14.713895941569593
4893,17.21719245556296
4894,14.691813946899613
4895,14.691696538038107
4896,14.6918401746552
4897,14.663591825693512
4898,14.650067018944858
4899,14.644892162166615
4900,14.63968775531505
4901,14.60147435744263
4902,14.583787010402359
4903,14.573114068784212
4904,14.521820231588745
4905,14.50528154559348
4906,14.46564010618775
4907,14.43898392096039
4908,14.420217158892692
4909,14.40499799795037
4910,14.402914927578639
4911,14.394043987874326
4912,18.221051770154187
4913,14.366662629487502
4914,14.347923098587573
4915,14.338462361528105
4916,14.325124247634728
4917,14.318860709885588
4918,14.31457225731002
4919,14.283243486118499
4920,14.275942903259487
4921,14.27258091179811
4922,14.269765830241871
4923,14.453121772509586
4924,14.239358331451335
4925,14.236176873381499
4926,14.23539586017263
4927,14.21413297483476
4928,14.35979745649829
4929,14.174062239728366
4930,14.160803775091265
4931,14.09564824295852
4932,14.154879309917535
4933,14.08186301286344
4934,14.124179115499519
4935,14.063352965751802
4936,14.058001731114594
4937,14.046714338182142
4938,14.03804032094896
4939,14.023369898546067
4940,14.022347475868127
4941,14.222539109923583
4942,13.99856934293874
4943,13.995154366120598
4944,13.961862909718459
4945,13.952042943102912
4946,13.937204159602905
4947,13.916004551287946
4948,13.91531697814967
4949,13.852622318069347
4950,13.87413506323345
4951,13.839773810099953
4952,13.832472880902461
4953,13.830733104843514
4954,13.82930793488291
4955,13.780381701734235
4956,13.770434737073183
4957,13.754543252438483
4958,13.743002228776184
4959,13.734272302574954
4960,13.688680092466898
4961,13.688070290996855
4962,13.682150579218982
4963,13.666708880018193
4964,13.592551989539675
4965,13.573247895703354
4966,13.552776024955847
4967,13.539583128209662
4968,13.494321338807566
4969,13.485069894777483
4970,13.471572722983774
4971,13.46367531234108
4972,13.450204184468133
4973,13.446823759692297
4974,13.446758695014369
4975,13.444264251202792
4976,13.4392668165319
4977,13.496304794140016
4978,13.390787704085026
4979,13.355305168798571
4980,13.344437557144516
4981,14.46199737970835
4982,13.310637184357615
4983,13.295563459748722
4984,13.768122260720078
4985,13.252173354142375
4986,13.271379756380494
4987,13.230753100377449
4988,13.227683292237952
4989,13.227279994553788
4990,13.185655497106248
4991,13.176557958984988
4992,16.869427066246228
4993,13.160547014518569
4994,13.151669720596303
4995,13.136794742519285
4996,13.10242798129476
4997,13.093404075426585
4998,13.07237029001278
4999,13.068479361573134
5000,13.063833435213926
5001,13.055832472788296
5002,13.05535995422353
5003,13.032119143997498
5004,13.021554708577515
5005,13.002867876315637
5006,12.956528367549241
5007,12.924046576025138
5008,12.918706226921392
5009,12.914807701431771
5010,12.860364646121443
5011,12.845024957784418
5012,12.84342695006711
5013,12.805922369399003
5014,12.801212762962916
5015,12.793150726112376
5016,12.793122928258368
5017,12.782466884704414
5018,12.771264288027295
5019,12.762348576633451
5020,12.746613370002079
5021,12.729824366182298
5022,14.343263502822003
5023,12.67833933711754
5024,12.655270707203229
5025,12.652478141149867
5026,12.64563961858331
5027,12.643572452717468
5028,12.72370207085565
5029,12.843432236946398
5030,12.660483461265814
5031,12.604956142272783
5032,12.588589784938042
5033,12.544927755138895
5034,12.514042521678675
5035,12.505736400085024
5036,12.478383432770467
5037,12.469797522406187
5038,12.459151627181788
5039,12.447197558800106
5040,12.429736061691235
5041,12.4275668373986
5042,12.42267484880096
5043,12.422336586499485
5044,13.821684460147734
5045,12.396345837445077
5046,12.39246092199889
5047,12.382367746328278
5048,12.378798308650682
5049,12.362499304778762
5050,12.337771735513016
5051,12.651978875635862
5052,12.294829581478265
5053,12.292452156267696
5054,12.290615979405423
5055,12.285604453485902
5056,12.258854830969144
5057,12.245153925886232
5058,12.242795048195383
5059,12.32831682657458
5060,12.207167046454959
5061,12.18820394698769
5062,12.440729661802274
5063,12.116142467527705
5064,12.105428766809247
5065,12.104084215772431
5066,12.101261978677783
5067,12.078670998995467
5068,12.078097218476332
5069,12.073866089208066
5070,12.066776094843501
5071,12.056104041952029
5072,12.051866130810843
5073,12.043553716032399
5074,12.03610249509515
5075,12.014930299710423
5076,11.992452353689112
5077,11.989786776470444
5078,11.957200945643233
5079,11.95424022597209
5080,11.941064890117266
5081,13.617425405990842
5082,11.971564764136915
5083,11.925313222817083
5084,11.922043891576296
5085,11.921930965154381
5086,11.903479960342638
5087,13.639917116555635
5088,11.888096300444792
5089,11.881380747444492
5090,11.909457458019105
5091,11.866570824348596
5092,12.122381205989884
5093,11.798149518968295
5094,11.793348756097426
5095,11.900844198528596
5096,11.771799028639919
5097,11.759902723535836
5098,11.759676161919872
5099,11.737883369350026
5100,11.723550991725466
5101,11.717497630699002
5102,11.729543773115962
5103,11.648853982194472
5104,12.266560787445416
5105,11.63898526463096
5106,11.637600253404457
5107,11.637185258850824
5108,11.61085947225392
5109,11.598827893970931
5110,11.631783478186698
5111,11.583961580944065
5112,11.56051490856314
5113,11.560162041995495
5114,11.532208349380333
5115,11.529359680433648
5116,11.513185431176085
5117,11.509208565851122
5118,11.48993315604396
5119,11.482971284577042
5120,11.480164641726745
5121,11.526650839588704
5122,11.452941887640865
5123,11.47160334540829
5124,11.73757987436335
5125,11.497486901281038
5126,11.422289344710784
5127,11.418164134520538
5128,11.417273226670567
5129,11.413138278309866
5130,11.396717438335704
5131,17.210660155256516
5132,11.344885439882043
5133,11.340320548359568
5134,11.306454647943271
5135,11.303302595885748
5136,11.269221999690657
5137,11.268315653289422
5138,11.264156366017046
5139,11.201442382332495
5140,11.19987088218331
5141,11.153203024986107
5142,11.224029322500268
5143,11.140164692160132
5144,11.134370022168921
5145,11.088644442604423
5146,11.073443281272374
5147,11.041288502561814
5148,11.03325930345334
5149,11.025262829230666
5150,11.007054214669369
5151,11.003032739252838
5152,10.99034772143722
5153,10.967542902395527
5154,11.043081822925858
5155,12.617248085283261
5156,10.899956367535534
5157,10.87804719253426
5158,10.923813922805694
5159,11.242126730152284
5160,10.86310593714546
5161,10.854488842085678
5162,10.849317668987577
5163,10.82994641332591
5164,11.76745915032253
5165,10.789298458156308
5166,10.783072805401867
5167,10.77369246021493
5168,10.771155106297904
5169,10.753553008167492
5170,11.000632097929204
5171,10.778226857252047
5172,10.737287582843205
